slug,ID,model,input_tokens,output_tokens,total_tokens
Closure_1b_2,221,deepseek-chat,19320,602,19922
Closure_1b_2,221,deepseek-chat,18171,686,18857
Closure_1b_2,221,deepseek-chat,18803,735,19538
Closure_1b_2,221,deepseek-chat,19427,768,20195
Closure_1b_2,221,deepseek-chat,20221,798,21019
Closure_1b_2,221,deepseek-chat,19949,602,20551
Closure_1b_2,221,deepseek-chat,18169,714,18883
Closure_1b_2,221,deepseek-chat,18665,774,19439
Closure_1b_2,221,deepseek-chat,19530,787,20317
Closure_1b_2,221,deepseek-chat,20371,806,21177
Closure_1b_2,221,deepseek-chat,20578,602,21180
Closure_1b_2,221,deepseek-chat,18168,630,18798
Closure_1b_2,221,deepseek-chat,18424,662,19086
Closure_1b_2,221,deepseek-chat,19457,652,20109
Closure_1b_2,221,deepseek-chat,19648,685,20333
Closure_1b_2,221,deepseek-chat,21207,602,21809
Closure_1b_2,221,deepseek-chat,18170,672,18842
Closure_1b_2,221,deepseek-chat,18545,753,19298
Closure_1b_2,221,deepseek-chat,19544,871,20415
Closure_1b_2,221,deepseek-chat,20294,908,21202
Closure_1b_3,222,deepseek-chat,16925,935,17860
Closure_1b_3,222,deepseek-chat,18410,954,19364
Closure_1b_3,222,deepseek-chat,19413,1064,20477
Closure_1b_3,222,deepseek-chat,18075,935,19010
Closure_1b_3,222,deepseek-chat,18406,972,19378
Closure_1b_3,222,deepseek-chat,19163,951,20114
Closure_1b_3,222,deepseek-chat,20391,963,21354
Closure_1b_3,222,deepseek-chat,21402,965,22367
Closure_1b_3,222,deepseek-chat,19037,935,19972
Closure_1b_3,222,deepseek-chat,18403,954,19357
Closure_1b_3,222,deepseek-chat,19414,1055,20469
Closure_1b_3,222,deepseek-chat,20388,1055,21443
Closure_1b_3,222,deepseek-chat,21468,990,22458
Closure_1b_3,222,deepseek-chat,19999,935,20934
Closure_1b_3,222,deepseek-chat,18407,954,19361
Closure_1b_3,222,deepseek-chat,19414,960,20374
Closure_1b_3,222,deepseek-chat,20404,990,21394
Closure_1b_3,222,deepseek-chat,21149,1184,22333
Closure_1b_3,222,deepseek-chat,20961,935,21896
Closure_1b_3,222,deepseek-chat,18411,954,19365
Closure_1b_3,222,deepseek-chat,19408,960,20368
Closure_1b_3,222,deepseek-chat,20396,968,21364
Closure_1b_3,222,deepseek-chat,21315,962,22277
Closure_1b_3,222,deepseek-chat,21923,935,22858
Closure_1b_3,222,deepseek-chat,18409,954,19363
Closure_1b_3,222,deepseek-chat,19417,969,20386
Closure_1b_3,222,deepseek-chat,20548,1013,21561
Closure_1b_3,222,deepseek-chat,21372,981,22353
Closure_1b_3,222,deepseek-chat,22885,935,23820
Closure_1b_3,222,deepseek-chat,18413,972,19385
Closure_1b_3,222,deepseek-chat,19158,1060,20218
Closure_1b_3,222,deepseek-chat,21321,970,22291
Closure_1b_3,222,deepseek-chat,21525,997,22522
Closure_1b_4,223,deepseek-chat,14712,402,15114
Closure_1b_4,223,deepseek-chat,15205,501,15706
Closure_1b_4,223,deepseek-chat,15963,607,16570
Closure_1b_4,223,deepseek-chat,15329,402,15731
Closure_1b_4,223,deepseek-chat,15205,564,15769
Closure_1b_4,223,deepseek-chat,16775,636,17411
Closure_1b_4,223,deepseek-chat,17556,500,18056
Closure_1b_4,223,deepseek-chat,18006,558,18564
Closure_1b_4,223,deepseek-chat,15758,401,16159
Closure_1b_4,223,deepseek-chat,15534,459,15993
Closure_1b_4,223,deepseek-chat,16076,515,16591
Closure_1b_4,223,deepseek-chat,16186,402,16588
Closure_1b_4,223,deepseek-chat,15536,583,16119
Closure_1b_4,223,deepseek-chat,16103,655,16758
Closure_1b_4,223,deepseek-chat,17553,521,18074
Closure_1b_4,223,deepseek-chat,17532,543,18075
Closure_1b_4,223,deepseek-chat,16615,401,17016
Closure_1b_4,223,deepseek-chat,15534,527,16061
Closure_1b_4,223,deepseek-chat,16529,489,17018
Closure_1b_4,223,deepseek-chat,16833,411,17244
Closure_1b_4,223,deepseek-chat,16531,422,16953
Closure_1b_4,223,deepseek-chat,17043,397,17440
Closure_1b_4,223,deepseek-chat,15606,481,16087
Closure_1b_4,223,deepseek-chat,16369,586,16955
Closure_1b_4,223,deepseek-chat,16837,667,17504
Closure_1b_4,223,deepseek-chat,17057,769,17826
Closure_1b_4,223,deepseek-chat,17467,454,17921
Closure_1b_4,223,deepseek-chat,15980,572,16552
Closure_1b_4,223,deepseek-chat,16871,672,17543
Closure_1b_4,223,deepseek-chat,17693,677,18370
Closure_1b_4,223,deepseek-chat,18481,787,19268
Closure_1b_5,224,deepseek-chat,7092,49,7141
Closure_1b_5,224,deepseek-chat,9787,117,9904
Closure_1b_5,224,deepseek-chat,15843,110,15953
Closure_1b_5,224,deepseek-chat,15557,134,15691
Closure_1b_5,224,deepseek-chat,15740,149,15889
Closure_1b_5,224,deepseek-chat,7356,69,7425
Closure_1b_5,224,deepseek-chat,10549,82,10631
Closure_1b_5,224,deepseek-chat,15056,100,15156
Closure_1b_5,224,deepseek-chat,15522,118,15640
Closure_1b_5,224,deepseek-chat,16059,160,16219
Closure_1b_5,224,deepseek-chat,7452,69,7521
Closure_1b_5,224,deepseek-chat,10549,151,10700
Closure_1b_5,224,deepseek-chat,13250,91,13341
Closure_1b_5,224,deepseek-chat,15573,118,15691
Closure_1b_5,224,deepseek-chat,7548,85,7633
Closure_1b_5,224,deepseek-chat,8565,120,8685
Closure_1b_5,224,deepseek-chat,7660,85,7745
Closure_1b_5,224,deepseek-chat,8565,93,8658
Closure_1b_5,224,deepseek-chat,8691,92,8783
Closure_1b_5,224,deepseek-chat,13294,120,13414
Closure_1b_5,224,deepseek-chat,13439,115,13554
Closure_1b_5,224,deepseek-chat,7772,93,7865
Closure_1b_5,224,deepseek-chat,8581,92,8673
Closure_1b_5,224,deepseek-chat,13184,120,13304
Closure_1b_5,224,deepseek-chat,13329,91,13420
Closure_1b_5,224,deepseek-chat,15683,188,15871
Closure_1b_5,224,deepseek-chat,7892,93,7985
Closure_1b_5,224,deepseek-chat,8581,91,8672
Closure_1b_5,224,deepseek-chat,15313,142,15455
Closure_1b_5,224,deepseek-chat,16048,156,16204
Closure_1b_5,224,deepseek-chat,16266,216,16482
Closure_20b_1,225,deepseek-chat,5293,209,5502
Closure_20b_1,225,deepseek-chat,6217,260,6477
Closure_20b_1,225,deepseek-chat,5717,209,5926
Closure_20b_1,225,deepseek-chat,6217,171,6388
Closure_20b_1,225,deepseek-chat,5953,209,6162
Closure_20b_1,225,deepseek-chat,6217,260,6477
Closure_20b_1,225,deepseek-chat,6189,209,6398
Closure_20b_1,225,deepseek-chat,6217,165,6382
Closure_21b_1,230,deepseek-chat,5248,610,5858
Closure_21b_1,230,deepseek-chat,6436,664,7100
Closure_21b_1,230,deepseek-chat,6879,664,7543
Closure_21b_1,230,deepseek-chat,7568,694,8262
Closure_21b_1,230,deepseek-chat,8374,705,9079
Closure_21b_1,230,deepseek-chat,6073,610,6683
Closure_21b_1,230,deepseek-chat,6436,717,7153
Closure_21b_1,230,deepseek-chat,7579,748,8327
Closure_21b_1,230,deepseek-chat,8375,797,9172
Closure_21b_1,230,deepseek-chat,9343,852,10195
Closure_21b_1,230,deepseek-chat,6710,610,7320
Closure_21b_1,230,deepseek-chat,6436,845,7281
Closure_21b_1,230,deepseek-chat,7347,610,7957
Closure_21b_1,230,deepseek-chat,6436,807,7243
Closure_21b_1,230,deepseek-chat,7626,868,8494
Closure_21b_1,230,deepseek-chat,8587,888,9475
Closure_21b_1,230,deepseek-chat,9847,1037,10884
Closure_21b_1,230,deepseek-chat,7984,610,8594
Closure_21b_1,230,deepseek-chat,6436,720,7156
Closure_21b_1,230,deepseek-chat,7592,787,8379
Closure_21b_1,230,deepseek-chat,8060,807,8867
Closure_21b_1,230,deepseek-chat,9446,838,10284
Closure_21b_1,230,deepseek-chat,8621,610,9231
Closure_21b_1,230,deepseek-chat,6436,581,7017
Closure_21b_1,230,deepseek-chat,6972,606,7578
Closure_21b_1,230,deepseek-chat,7908,620,8528
Closure_21b_1,230,deepseek-chat,8559,757,9316
Closure_21b_1,230,deepseek-chat,9258,610,9868
Closure_21b_1,230,deepseek-chat,6436,652,7088
Closure_21b_1,230,deepseek-chat,7445,679,8124
Closure_21b_1,230,deepseek-chat,8204,743,8947
Closure_21b_1,230,deepseek-chat,9036,836,9872
Closure_21b_2,231,deepseek-chat,4066,112,4178
Closure_21b_2,231,deepseek-chat,4403,141,4544
Closure_21b_2,231,deepseek-chat,4393,151,4544
Closure_21b_2,231,deepseek-chat,4567,134,4701
Closure_21b_2,231,deepseek-chat,4724,149,4873
Closure_21b_2,231,deepseek-chat,4896,131,5027
Closure_21b_2,231,deepseek-chat,5050,135,5185
Closure_21b_2,231,deepseek-chat,5208,135,5343
Closure_21b_3,232,deepseek-chat,5552,125,5677
Closure_21b_3,232,deepseek-chat,6138,140,6278
Closure_21b_3,232,deepseek-chat,5530,155,5685
Closure_21b_3,232,deepseek-chat,5892,125,6017
Closure_21b_3,232,deepseek-chat,6138,203,6341
Closure_21b_3,232,deepseek-chat,5273,263,5536
Closure_21b_3,232,deepseek-chat,6044,125,6169
Closure_21b_3,232,deepseek-chat,6138,141,6279
Closure_21b_3,232,deepseek-chat,5532,157,5689
Closure_21b_3,232,deepseek-chat,6196,125,6321
Closure_21b_3,232,deepseek-chat,6138,153,6291
Closure_21b_3,232,deepseek-chat,6348,125,6473
Closure_21b_3,232,deepseek-chat,6258,141,6399
Closure_21b_3,232,deepseek-chat,5655,156,5811
Closure_21b_3,232,deepseek-chat,6500,130,6630
Closure_21b_3,232,deepseek-chat,4889,140,5029
Closure_21b_3,232,deepseek-chat,5658,159,5817
Closure_21b_3,232,deepseek-chat,6657,140,6797
Closure_21b_3,232,deepseek-chat,5380,155,5535
Closure_21b_4,233,deepseek-chat,4605,169,4774
Closure_21b_4,233,deepseek-chat,4985,180,5165
Closure_21b_4,233,deepseek-chat,5188,251,5439
Closure_21b_4,233,deepseek-chat,5462,168,5630
Closure_21b_4,233,deepseek-chat,5653,183,5836
Closure_21b_4,233,deepseek-chat,5859,262,6121
Closure_21b_4,233,deepseek-chat,6144,257,6401
Closure_22b_1,234,deepseek-chat,5205,669,5874
Closure_22b_1,234,deepseek-chat,6161,704,6865
Closure_22b_1,234,deepseek-chat,7538,738,8276
Closure_22b_1,234,deepseek-chat,7645,777,8422
Closure_22b_1,234,deepseek-chat,9063,838,9901
Closure_22b_1,234,deepseek-chat,6089,669,6758
Closure_22b_1,234,deepseek-chat,6161,713,6874
Closure_22b_1,234,deepseek-chat,7715,960,8675
Closure_22b_1,234,deepseek-chat,8071,966,9037
Closure_22b_1,234,deepseek-chat,9321,965,10286
Closure_22b_1,234,deepseek-chat,6785,711,7496
Closure_22b_1,234,deepseek-chat,7120,705,7825
Closure_22b_1,234,deepseek-chat,7582,706,8288
Closure_22b_1,234,deepseek-chat,8201,751,8952
Closure_22b_1,234,deepseek-chat,8267,809,9076
Closure_22b_1,234,deepseek-chat,7523,702,8225
Closure_22b_1,234,deepseek-chat,6840,747,7587
Closure_22b_1,234,deepseek-chat,6745,831,7576
Closure_22b_1,234,deepseek-chat,7731,901,8632
Closure_22b_1,234,deepseek-chat,8252,742,8994
Closure_22b_1,234,deepseek-chat,6503,798,7301
Closure_22b_1,234,deepseek-chat,6933,845,7778
Closure_22b_1,234,deepseek-chat,8716,886,9602
Closure_22b_1,234,deepseek-chat,9384,923,10307
Closure_22b_1,234,deepseek-chat,9021,733,9754
Closure_22b_1,234,deepseek-chat,5990,762,6752
Closure_22b_1,234,deepseek-chat,7160,800,7960
Closure_22b_1,234,deepseek-chat,8391,815,9206
Closure_22b_1,234,deepseek-chat,9412,882,10294
Closure_22b_1,234,deepseek-chat,9781,717,10498
Closure_22b_1,234,deepseek-chat,5958,756,6714
Closure_22b_1,234,deepseek-chat,6778,793,7571
Closure_22b_1,234,deepseek-chat,8592,836,9428
Closure_22b_1,234,deepseek-chat,9165,902,10067
Closure_22b_2,235,deepseek-chat,4066,111,4177
Closure_22b_2,235,deepseek-chat,4401,174,4575
Closure_22b_2,235,deepseek-chat,4392,99,4491
Closure_22b_2,235,deepseek-chat,4397,119,4516
Closure_22b_2,235,deepseek-chat,5430,63,5493
Closure_22b_2,235,deepseek-chat,4593,89,4682
Closure_22b_2,235,deepseek-chat,5460,67,5527
Closure_22b_2,235,deepseek-chat,4518,117,4635
Closure_22b_2,235,deepseek-chat,5609,127,5736
Closure_22b_2,235,deepseek-chat,5771,117,5888
Closure_22b_2,235,deepseek-chat,5903,235,6138
Closure_22b_2,235,deepseek-chat,4662,116,4778
Closure_22b_2,235,deepseek-chat,5607,170,5777
Closure_22b_2,235,deepseek-chat,4805,116,4921
Closure_22b_2,235,deepseek-chat,5264,150,5414
Closure_22b_2,235,deepseek-chat,4948,119,5067
Closure_22b_2,235,deepseek-chat,5090,119,5209
Closure_22b_3,236,deepseek-chat,3324,119,3443
Closure_22b_3,236,deepseek-chat,5177,159,5336
Closure_22b_3,236,deepseek-chat,3658,135,3793
Closure_22b_3,236,deepseek-chat,4984,135,5119
Closure_22b_3,236,deepseek-chat,5727,135,5862
Closure_22b_3,236,deepseek-chat,5304,207,5511
Closure_22b_3,236,deepseek-chat,6300,221,6521
Closure_22b_3,236,deepseek-chat,3820,134,3954
Closure_22b_3,236,deepseek-chat,5322,159,5481
Closure_22b_3,236,deepseek-chat,3981,139,4120
Closure_22b_3,236,deepseek-chat,4143,141,4284
Closure_22b_3,236,deepseek-chat,5470,135,5605
Closure_22b_3,236,deepseek-chat,5150,141,5291
Closure_22b_3,236,deepseek-chat,5796,147,5943
Closure_22b_3,236,deepseek-chat,5734,140,5874
Closure_22b_3,236,deepseek-chat,4311,148,4459
Closure_22b_3,236,deepseek-chat,5952,135,6087
Closure_22b_3,236,deepseek-chat,5157,141,5298
Closure_22b_3,236,deepseek-chat,5803,135,5938
Closure_22b_3,236,deepseek-chat,5483,146,5629
Closure_22b_3,236,deepseek-chat,4486,146,4632
Closure_22b_4,237,deepseek-chat,4605,162,4767
Closure_22b_4,237,deepseek-chat,4978,168,5146
Closure_22b_4,237,deepseek-chat,5169,174,5343
Closure_22b_4,237,deepseek-chat,5366,180,5546
Closure_22b_4,237,deepseek-chat,5569,174,5743
Closure_22b_4,237,deepseek-chat,5766,175,5941
Closure_22b_4,237,deepseek-chat,5964,239,6203
Closure_23b_1,238,deepseek-chat,3961,341,4302
Closure_23b_1,238,deepseek-chat,6310,337,6647
Closure_23b_1,238,deepseek-chat,7055,384,7439
Closure_23b_1,238,deepseek-chat,7436,427,7863
Closure_23b_1,238,deepseek-chat,6756,427,7183
Closure_23b_1,238,deepseek-chat,4517,334,4851
Closure_23b_1,238,deepseek-chat,5958,401,6359
Closure_23b_1,238,deepseek-chat,5785,422,6207
Closure_23b_1,238,deepseek-chat,6192,454,6646
Closure_23b_1,238,deepseek-chat,7445,454,7899
Closure_23b_1,238,deepseek-chat,4878,341,5219
Closure_23b_1,238,deepseek-chat,6310,258,6568
Closure_23b_1,238,deepseek-chat,6897,289,7186
Closure_23b_1,238,deepseek-chat,6712,292,7004
Closure_23b_1,238,deepseek-chat,7381,300,7681
Closure_23b_1,238,deepseek-chat,5246,337,5583
Closure_23b_1,238,deepseek-chat,6137,338,6475
Closure_23b_1,238,deepseek-chat,7053,370,7423
Closure_23b_1,238,deepseek-chat,6282,401,6683
Closure_23b_1,238,deepseek-chat,7502,466,7968
Closure_23b_1,238,deepseek-chat,5610,337,5947
Closure_23b_1,238,deepseek-chat,6137,338,6475
Closure_23b_1,238,deepseek-chat,7053,370,7423
Closure_23b_1,238,deepseek-chat,6282,425,6707
Closure_23b_1,238,deepseek-chat,6748,480,7228
Closure_23b_1,238,deepseek-chat,5974,337,6311
Closure_23b_1,238,deepseek-chat,6137,338,6475
Closure_23b_1,238,deepseek-chat,7053,390,7443
Closure_23b_1,238,deepseek-chat,6287,381,6668
Closure_23b_1,238,deepseek-chat,7713,400,8113
Closure_23b_1,238,deepseek-chat,6338,334,6672
Closure_23b_1,238,deepseek-chat,5958,434,6392
Closure_23b_1,238,deepseek-chat,5829,451,6280
Closure_23b_1,238,deepseek-chat,7078,482,7560
Closure_23b_1,238,deepseek-chat,8063,517,8580
Closure_23b_2,239,deepseek-chat,3203,86,3289
Closure_23b_2,239,deepseek-chat,3510,162,3672
Closure_23b_2,239,deepseek-chat,4492,241,4733
Closure_23b_2,239,deepseek-chat,5249,282,5531
Closure_23b_2,239,deepseek-chat,5907,529,6436
Closure_23b_2,239,deepseek-chat,3504,102,3606
Closure_23b_2,239,deepseek-chat,3876,210,4086
Closure_23b_2,239,deepseek-chat,4466,219,4685
Closure_23b_2,239,deepseek-chat,4719,227,4946
Closure_23b_2,239,deepseek-chat,5120,370,5490
Closure_23b_2,239,deepseek-chat,3633,128,3761
Closure_23b_2,239,deepseek-chat,4293,233,4526
Closure_23b_2,239,deepseek-chat,5469,335,5804
Closure_23b_2,239,deepseek-chat,5634,358,5992
Closure_23b_2,239,deepseek-chat,6040,370,6410
Closure_23b_2,239,deepseek-chat,3788,135,3923
Closure_23b_2,239,deepseek-chat,4327,172,4499
Closure_23b_2,239,deepseek-chat,5273,205,5478
Closure_23b_2,239,deepseek-chat,5192,266,5458
Closure_23b_2,239,deepseek-chat,5589,223,5812
Closure_23b_2,239,deepseek-chat,3950,152,4102
Closure_23b_2,239,deepseek-chat,5869,181,6050
Closure_23b_2,239,deepseek-chat,6299,200,6499
Closure_23b_2,239,deepseek-chat,6359,273,6632
Closure_23b_2,239,deepseek-chat,4129,171,4300
Closure_23b_2,239,deepseek-chat,4323,159,4482
Closure_23b_2,239,deepseek-chat,5876,178,6054
Closure_23b_2,239,deepseek-chat,6190,197,6387
Closure_23b_3,240,deepseek-chat,5820,514,6334
Closure_23b_3,240,deepseek-chat,6613,602,7215
Closure_23b_3,240,deepseek-chat,7164,618,7782
Closure_23b_3,240,deepseek-chat,7646,661,8307
Closure_23b_3,240,deepseek-chat,8419,661,9080
Closure_23b_3,240,deepseek-chat,6549,514,7063
Closure_23b_3,240,deepseek-chat,6613,580,7193
Closure_23b_3,240,deepseek-chat,7090,514,7604
Closure_23b_3,240,deepseek-chat,6613,596,7209
Closure_23b_3,240,deepseek-chat,7316,625,7941
Closure_23b_3,240,deepseek-chat,6083,609,6692
Closure_23b_3,240,deepseek-chat,8613,615,9228
Closure_23b_3,240,deepseek-chat,7631,514,8145
Closure_23b_3,240,deepseek-chat,6613,614,7227
Closure_23b_3,240,deepseek-chat,6483,552,7035
Closure_23b_3,240,deepseek-chat,6835,672,7507
Closure_23b_3,240,deepseek-chat,8172,538,8710
Closure_23b_3,240,deepseek-chat,5304,633,5937
Closure_23b_3,240,deepseek-chat,6925,707,7632
Closure_23b_3,240,deepseek-chat,7934,809,8743
Closure_23b_3,240,deepseek-chat,8843,853,9696
Closure_23b_3,240,deepseek-chat,8737,541,9278
Closure_23b_3,240,deepseek-chat,5311,700,6011
Closure_23b_3,240,deepseek-chat,7330,797,8127
Closure_23b_3,240,deepseek-chat,7993,672,8665
Closure_23b_3,240,deepseek-chat,8714,723,9437
Closure_23b_3,240,deepseek-chat,9305,541,9846
Closure_23b_3,240,deepseek-chat,5695,573,6268
Closure_23b_3,240,deepseek-chat,6489,583,7072
Closure_23b_3,240,deepseek-chat,7134,658,7792
Closure_23b_3,240,deepseek-chat,10285,593,10878
Closure_23b_4,241,deepseek-chat,3529,134,3663
Closure_23b_4,241,deepseek-chat,3946,214,4160
Closure_23b_4,241,deepseek-chat,4593,215,4808
Closure_23b_4,241,deepseek-chat,5961,286,6247
Closure_23b_4,241,deepseek-chat,6277,437,6714
Closure_23b_4,241,deepseek-chat,3878,187,4065
Closure_23b_4,241,deepseek-chat,4380,282,4662
Closure_23b_4,241,deepseek-chat,6396,356,6752
Closure_23b_4,241,deepseek-chat,5561,517,6078
Closure_23b_4,241,deepseek-chat,4092,197,4289
Closure_23b_4,241,deepseek-chat,4312,203,4515
Closure_23b_4,241,deepseek-chat,4538,212,4750
Closure_23b_4,241,deepseek-chat,4773,199,4972
Closure_23b_4,241,deepseek-chat,4995,229,5224
Closure_23b_4,241,deepseek-chat,5131,362,5493
Closure_23b_4,241,deepseek-chat,5909,391,6300
Closure_23b_4,241,deepseek-chat,6225,541,6766
Closure_23b_4,241,deepseek-chat,6941,318,7259
Closure_23b_5,242,deepseek-chat,3094,510,3604
Closure_23b_5,242,deepseek-chat,3815,516,4331
Closure_23b_5,242,deepseek-chat,4354,498,4852
Closure_23b_5,242,deepseek-chat,3901,550,4451
Closure_23b_5,242,deepseek-chat,4528,614,5142
Closure_23b_5,242,deepseek-chat,4879,517,5396
Closure_23b_5,242,deepseek-chat,5419,537,5956
Closure_23b_5,242,deepseek-chat,5979,499,6478
Closure_23b_5,242,deepseek-chat,3903,561,4464
Closure_23b_5,242,deepseek-chat,6505,509,7014
Closure_23b_5,242,deepseek-chat,3923,575,4498
Closure_24b_1,243,deepseek-chat,5489,292,5781
Closure_24b_1,243,deepseek-chat,6032,331,6363
Closure_24b_1,243,deepseek-chat,5996,312,6308
Closure_24b_1,243,deepseek-chat,6331,312,6643
Closure_24b_1,243,deepseek-chat,6666,324,6990
Closure_24b_1,243,deepseek-chat,7013,312,7325
Closure_24b_1,243,deepseek-chat,7348,315,7663
Closure_24b_1,243,deepseek-chat,7686,316,8002
Closure_24b_2,244,deepseek-chat,2766,54,2820
Closure_24b_2,244,deepseek-chat,3031,68,3099
Closure_24b_2,244,deepseek-chat,3122,56,3178
Closure_24b_2,244,deepseek-chat,3201,42,3243
Closure_24b_2,244,deepseek-chat,3266,70,3336
Closure_24b_2,244,deepseek-chat,3359,82,3441
Closure_24b_2,244,deepseek-chat,3464,82,3546
Closure_25b_1,245,deepseek-chat,5876,255,6131
Closure_25b_1,245,deepseek-chat,6373,380,6753
Closure_25b_1,245,deepseek-chat,7614,344,7958
Closure_25b_1,245,deepseek-chat,8181,403,8584
Closure_25b_1,245,deepseek-chat,7415,399,7814
Closure_25b_1,245,deepseek-chat,6346,226,6572
Closure_25b_1,245,deepseek-chat,6315,313,6628
Closure_25b_1,245,deepseek-chat,6599,279,6878
Closure_25b_1,245,deepseek-chat,7047,237,7284
Closure_25b_1,245,deepseek-chat,6951,226,7177
Closure_25b_1,245,deepseek-chat,6881,361,7242
Closure_25b_1,245,deepseek-chat,8585,226,8811
Closure_25b_1,245,deepseek-chat,6905,408,7313
Closure_25b_1,245,deepseek-chat,7336,523,7859
Closure_25b_1,245,deepseek-chat,7882,523,8405
Closure_25b_1,245,deepseek-chat,8428,620,9048
Closure_25b_2,246,deepseek-chat,5415,1018,6433
Closure_25b_2,246,deepseek-chat,6033,993,7026
Closure_25b_2,246,deepseek-chat,6649,1024,7673
Closure_25b_2,246,deepseek-chat,5872,1038,6910
Closure_25b_2,246,deepseek-chat,7701,1068,8769
Closure_25b_2,246,deepseek-chat,6234,1177,7411
Closure_25b_2,246,deepseek-chat,8797,1024,9821
Closure_25b_2,246,deepseek-chat,5872,1067,6939
Closure_25b_2,246,deepseek-chat,9849,1071,10920
Closure_25b_2,246,deepseek-chat,6246,1095,7341
Closure_25b_2,246,deepseek-chat,10948,1071,12019
Closure_25b_2,246,deepseek-chat,6243,1159,7402
Closure_25b_2,246,deepseek-chat,12047,1078,13125
Closure_25b_2,246,deepseek-chat,6272,1050,7322
Closure_25b_3,247,deepseek-chat,4281,527,4808
Closure_25b_3,247,deepseek-chat,5067,577,5644
Closure_25b_3,247,deepseek-chat,6011,595,6606
Closure_25b_3,247,deepseek-chat,6875,602,7477
Closure_25b_3,247,deepseek-chat,7059,677,7736
Closure_25b_3,247,deepseek-chat,5023,527,5550
Closure_25b_3,247,deepseek-chat,5064,469,5533
Closure_25b_3,247,deepseek-chat,5577,527,6104
Closure_25b_3,247,deepseek-chat,5067,603,5670
Closure_25b_3,247,deepseek-chat,6131,527,6658
Closure_25b_3,247,deepseek-chat,5064,542,5606
Closure_25b_3,247,deepseek-chat,6685,527,7212
Closure_25b_3,247,deepseek-chat,5067,517,5584
Closure_25b_3,247,deepseek-chat,5728,444,6172
Closure_25b_3,247,deepseek-chat,5902,461,6363
Closure_25b_3,247,deepseek-chat,6404,481,6885
Closure_25b_3,247,deepseek-chat,7239,527,7766
Closure_25b_3,247,deepseek-chat,5064,542,5606
Closure_25b_3,247,deepseek-chat,7793,527,8320
Closure_25b_3,247,deepseek-chat,5064,657,5721
Closure_25b_4,248,deepseek-chat,5244,380,5624
Closure_25b_4,248,deepseek-chat,5970,327,6297
Closure_25b_4,248,deepseek-chat,6083,339,6422
Closure_25b_4,248,deepseek-chat,6699,339,7038
Closure_25b_4,248,deepseek-chat,7063,339,7402
Closure_25b_4,248,deepseek-chat,5839,400,6239
Closure_25b_4,248,deepseek-chat,5836,354,6190
Closure_25b_4,248,deepseek-chat,6588,467,7055
Closure_25b_4,248,deepseek-chat,6195,538,6733
Closure_25b_4,248,deepseek-chat,6266,416,6682
Closure_25b_4,248,deepseek-chat,5948,371,6319
Closure_25b_4,248,deepseek-chat,6413,391,6804
Closure_25b_4,248,deepseek-chat,6849,402,7251
Closure_25b_4,248,deepseek-chat,7287,498,7785
Closure_25b_4,248,deepseek-chat,6709,400,7109
Closure_25b_4,248,deepseek-chat,5914,361,6275
Closure_25b_4,248,deepseek-chat,6136,377,6513
Closure_25b_4,248,deepseek-chat,6879,364,7243
Closure_25b_4,248,deepseek-chat,7250,368,7618
Closure_25b_4,248,deepseek-chat,7136,400,7536
Closure_25b_4,248,deepseek-chat,5916,337,6253
Closure_25b_4,248,deepseek-chat,6247,392,6639
Closure_25b_4,248,deepseek-chat,7393,397,7790
Closure_25b_4,248,deepseek-chat,8046,484,8530
Closure_25b_4,248,deepseek-chat,7563,437,8000
Closure_25b_4,248,deepseek-chat,5910,362,6272
Closure_25b_4,248,deepseek-chat,6572,384,6956
Closure_25b_4,248,deepseek-chat,7083,474,7557
Closure_25b_4,248,deepseek-chat,7691,530,8221
Closure_25b_4,248,deepseek-chat,8027,449,8476
Closure_25b_4,248,deepseek-chat,6014,374,6388
Closure_25b_4,248,deepseek-chat,6531,350,6881
Closure_25b_4,248,deepseek-chat,6884,371,7255
Closure_25b_4,248,deepseek-chat,7381,350,7731
Closure_25b_5,249,deepseek-chat,4077,326,4403
Closure_25b_5,249,deepseek-chat,4614,329,4943
Closure_25b_5,249,deepseek-chat,4966,327,5293
Closure_25b_5,249,deepseek-chat,5316,415,5731
Closure_25b_5,249,deepseek-chat,5754,334,6088
Closure_25b_5,249,deepseek-chat,6111,448,6559
Closure_25b_5,249,deepseek-chat,6582,428,7010
Closure_28b_1,250,deepseek-chat,4112,49,4161
Closure_28b_1,250,deepseek-chat,4372,64,4436
Closure_28b_1,250,deepseek-chat,4459,72,4531
Closure_28b_1,250,deepseek-chat,4554,73,4627
Closure_28b_1,250,deepseek-chat,4650,70,4720
Closure_28b_1,250,deepseek-chat,4743,89,4832
Closure_28b_1,250,deepseek-chat,4855,79,4934
Closure_29b_1,251,deepseek-chat,2893,32,2925
Closure_29b_1,251,deepseek-chat,3136,32,3168
Closure_29b_1,251,deepseek-chat,3191,40,3231
Closure_29b_1,251,deepseek-chat,3254,53,3307
Closure_29b_1,251,deepseek-chat,3330,68,3398
Closure_29b_1,251,deepseek-chat,3421,66,3487
Closure_29b_1,251,deepseek-chat,3510,82,3592
Closure_29b_2,252,deepseek-chat,5958,54,6012
Closure_29b_2,252,deepseek-chat,6223,61,6284
Closure_29b_2,252,deepseek-chat,6307,66,6373
Closure_29b_2,252,deepseek-chat,6396,57,6453
Closure_29b_2,252,deepseek-chat,6476,70,6546
