slug,class_path,buggy_code,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_5,/path/to/defects4j_buggy_trans/Jsoup_5_buggy/src/main/java/org/jsoup/parser/Parser.java,    private Attribute parseAttribute() {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        tq.consumeWhitespace();,,,,,,,,,,,,,,,
        String TransVarAttributeKey = tq.consumeAttributeKey();,,,,,,,,,,,,,,,
        String TransVarAttributeValue = """";,,,,,,,,,,,,,,,
        tq.consumeWhitespace();,,,,,,,,,,,,,,,
        if (!(!(tq.matchChomp(""="")))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            tq.consumeWhitespace();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
            if (!(!(tq.matchChomp(SQ)))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                TransVarAttributeValue = tq.chompTo(SQ);,,,,,,,,,,,,,,,
            } else if (!(!(tq.matchChomp(DQ)))) {,,,,,,,,,,,,,,,
                TransVarAttributeValue = tq.chompTo(DQ);,,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                StringBuilder TransVarValue = new StringBuilder();,,,,,,,,,,,,,,,
                for (; !(!(!tq.matchesAny(""<"", ""/>"", "">"") && !tq.matchesWhitespace() && !tq.isEmpty()));) {,,,,,,,,,,,,,
                    TransVarValue.append(tq.consume());,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                TransVarAttributeValue = TransVarValue.toString();,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            tq.consumeWhitespace();,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarAttributeKey.length() != 0))),,,,,,,,,,,,,,,
            return Attribute.createFromEncoded(TransVarAttributeKey, TransVarAttributeValue);,,,,,,,,,,,,,,
        else {,,,,,,,,,,,,,,,
            tq.consume();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
            return null;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_50,/path/to/defects4j_buggy_trans/Jsoup_50_buggy/src/main/java/org/jsoup/helper/DataUtil.java,    static Document parseByteData(ByteBuffer TransVarByteBuffer", String TransVarCharset, String TransVarBase, Parser TransVarNewParser) {,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        String TransVarDocumentData;,,,,,,,,,,,,,,,
        Document TransVarDoc_parsed = null;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // look for BOM - overrides any other header or input,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(TransVarCharset == null))) { // determine from meta. safe parse as UTF-8,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            // look for <meta http-equiv=""Content-Type"" content=""text/html;charset=gb2312""> or HTML5 <meta charset=""gb2312"">,,,,,,,,,,,,,,,
            TransVarDocumentData = Charset.forName(defaultCharset).decode(TransVarByteBuffer).toString();,,,,,,,,,,,,,,,
            TransVarDoc_parsed = TransVarNewParser.parseInput(TransVarDocumentData, TransVarBase);,,,,,,,,,,,,,,
            Element TransVarMeta_content_type = TransVarDoc_parsed.select(""meta[http-equiv=content-type], meta[charset]"").first();,,,,,,,,,,,,,,
            if (!(!(TransVarMeta_content_type != null))) { // if not found, will keep utf-8 as best attempt,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                String TransVarCharSet = null;,,,,,,,,,,,,,,,
                if (!(!(TransVarMeta_content_type.hasAttr(""http-equiv"")))) {,,,,,,,,,,,,,,,
                    TransVarCharSet = getCharsetFromContentType(TransVarMeta_content_type.attr(""content""));,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                if (!(!(TransVarCharSet == null && TransVarMeta_content_type.hasAttr(""charset"")))) {,,,,,,,,,,,,,,,
                    try {,,,,,,,,,,,,,,,
                        if (!(!(Charset.isSupported(TransVarMeta_content_type.attr(""charset""))))) {,,,,,,,,,,,,,,,
                            TransVarCharSet = TransVarMeta_content_type.attr(""charset"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                    } catch (IllegalCharsetNameException TransVarError) {,,,,,,,,,,,,,,,
                        TransVarCharSet = null;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
                if (!(!(TransVarCharSet != null && TransVarCharSet.length() != 0,,,,,,,,,,,,,,,
                        && !TransVarCharSet.equals(defaultCharset)))) { // need to re-decode,,,,,,,,,,,,,,,
                    TransVarCharSet = TransVarCharSet.trim().replaceAll(""[\""']"", """");,,,,,,,,,,,,,,
                    TransVarCharset = TransVarCharSet;,,,,,,,,,,,,,,,
                    TransVarByteBuffer.rewind();,,,,,,,,,,,,,,,
                    TransVarDocumentData = Charset.forName(TransVarCharSet).decode(TransVarByteBuffer).toString();,,,,,,,,,,,,,,,
                    TransVarDoc_parsed = null;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        } else { // specified by content type header (or by user on file load),,,,,,,,,,,,,,,
            Validate.notEmpty(TransVarCharset, ""Must set charset arg to character set of file to parse. Set to null to attempt to detect from HTML"");,,,,,,,,,,,,,,
            TransVarDocumentData = Charset.forName(TransVarCharset).decode(TransVarByteBuffer).toString();,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarDocumentData.length() > 0 && TransVarDocumentData.charAt(0) == UNICODE_BOM))) {,,,,,,,,,,,,,,,
            TransVarByteBuffer.rewind();,,,,,,,,,,,,,,,
            TransVarDocumentData = Charset.forName(defaultCharset).decode(TransVarByteBuffer).toString();,,,,,,,,,,,,,,,
            TransVarDocumentData = TransVarDocumentData.substring(1);,,,,,,,,,,,,,,,
            TransVarCharset = defaultCharset;,,,,,,,,,,,,,,,
            TransVarDoc_parsed = null;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarDoc_parsed == null))) {,,,,,,,,,,,,,,,
            TransVarDoc_parsed = TransVarNewParser.parseInput(TransVarDocumentData, TransVarBase);,,,,,,,,,,,,,,
            TransVarDoc_parsed.outputSettings().charset(TransVarCharset);,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        return TransVarDoc_parsed;,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_51,/path/to/defects4j_buggy_trans/Jsoup_51_buggy/src/main/java/org/jsoup/parser/CharacterReader.java,    boolean matchesLetter() {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(isEmpty()))),,,,,,,,,,,,,,,
            return false;,,,,,,,,,,,,,,,
        char TransVarC2 = input[pos];,,,,,,,,,,,,,,,
        return (TransVarC2 >= 'A' && TransVarC2 <= 'Z') || (TransVarC2 >= 'a' && TransVarC2 <= 'z');,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_53,/path/to/defects4j_buggy_trans/Jsoup_53_buggy/src/main/java/org/jsoup/parser/TokenQueue.java,    public String chompBalanced(char TransVarIsOpen", char TransVarOpen) {,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        int TransVarBegin = -1;,,,,,,,,,,,,,,,
        int TransVarLast = -1;,,,,,,,,,,,,,,,
        int TransVarCount = 0;,,,,,,,,,,,,,,,
        char TransVarI = 0;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        do {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            if (!(!(isEmpty()))) break;,,,,,,,,,,,,,,,
            Character TransVarCh = consume();,,,,,,,,,,,,,,,
            if (!(!(TransVarI == 0 || TransVarI != ESC))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
                if (!(!(TransVarCh.equals(TransVarIsOpen)))) {,,,,,,,,,,,,,,,
                    TransVarCount++;,,,,,,,,,,,,,,,
                    if (!(!(TransVarBegin == -1))),,,,,,,,,,,,,,,
                        TransVarBegin = pos;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                else if (!(!(TransVarCh.equals(TransVarOpen)))),,,,,,,,,,,,,,,
                    TransVarCount--;,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
            if (!(!(TransVarCount > 0 && TransVarI != 0))),,,,,,,,,,,,,,,
                TransVarLast = pos; // don't include the outer match pair in the return,,,,,,,,,,,,,,,
            TransVarI = TransVarCh;,,,,,,,,,,,,,,,
        } while (!(!(TransVarCount > 0)));,,,,,,,,,,,,,,,
        return (TransVarLast >= 0) ? queue.substring(TransVarBegin, TransVarLast) : """";,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_54,/path/to/defects4j_buggy_trans/Jsoup_54_buggy/src/main/java/org/jsoup/helper/W3CDom.java,        private void copyAttributes(org.jsoup.nodes.Node TransVarHtml", Element TransVarElement) {,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            for (Attribute TransVarAttr : TransVarHtml.attributes()) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                // valid xml attribute names are: ^[a-zA-Z_:][-a-zA-Z0-9_:.],,,,,,,,,,,,,,,
                String TransVarAttributeName = TransVarAttr.getKey().replaceAll(""[^-a-zA-Z0-9_:.]"", """");,,,,,,,,,,,,,,
                    TransVarElement.setAttribute(TransVarAttributeName, TransVarAttr.getValue());,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
"
Jsoup_55,/path/to/defects4j_buggy_trans/Jsoup_55_buggy/src/main/java/org/jsoup/parser/TokeniserState.java,        void read(Tokeniser TransVarTokeniser", CharacterReader TransVarCharacterReader) {,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            char TransVarCh = TransVarCharacterReader.consume();,,,,,,,,,,,,,,,
            boolean TransFallThroughFlag0 = false;,,,,,,,,,,,,,,,
            boolean TransBreakFlag0 = true;,,,,,,,,,,,,,,,
            {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                if (!(!(TransFallThroughFlag0 || (TransBreakFlag0 && (TransVarCh == '>'))))) {,,,,,,,,,,,,,,,
                    if (!(!(false))) {,,,,,,,,,,,,,,,
                        System.out.println(""log"");,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    TransBreakFlag0 = false;,,,,,,,,,,,,,,,
                    TransVarTokeniser.tagPending.selfClosing = true;,,,,,,,,,,,,,,,
                    TransVarTokeniser.emitTagPending();,,,,,,,,,,,,,,,
                    TransVarTokeniser.transition(Data);,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                if (!(!(TransFallThroughFlag0 || (TransBreakFlag0 && (TransVarCh == eof))))) {,,,,,,,,,,,,,,,
                    TransBreakFlag0 = false;,,,,,,,,,,,,,,,
                    TransVarTokeniser.eofError(this);,,,,,,,,,,,,,,,
                    TransVarTokeniser.transition(Data);,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                if (!(!(!TransFallThroughFlag0 && TransBreakFlag0))) {,,,,,,,,,,,,,,,
                    TransVarTokeniser.error(this);,,,,,,,,,,,,,,,
                    TransVarTokeniser.transition(BeforeAttributeName);,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
"
Jsoup_57,/path/to/defects4j_buggy_trans/Jsoup_57_buggy/src/main/java/org/jsoup/nodes/Attributes.java,    public void removeIgnoreCase(String TransVarKeyValue) {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        Validate.notEmpty(TransVarKeyValue);,,,,,,,,,,,,,,,
        if (!(!(attributes == null))),,,,,,,,,,,,,,,
            return;,,,,,,,,,,,,,,,
        Iterator<String> TransVarIterator=attributes.keySet().iterator();,,,,,,,,,,,,,,,
        while (!(!(TransVarIterator.hasNext()))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            String TransVarKey = TransVarIterator.next();,,,,,,,,,,,,,,,
            if (!(!(TransVarKey.equalsIgnoreCase(TransVarKeyValue)))),,,,,,,,,,,,,,,
                attributes.remove(TransVarKey);,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_59,/path/to/defects4j_buggy_trans/Jsoup_59_buggy/src/main/java/org/jsoup/parser/Token.java,        final void newAttribute() {",,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(attributes == null))),,,,,,,,,,,,,,,
                attributes = new Attributes();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
            if (!(!(pendingAttributeName != null))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                // the tokeniser has skipped whitespace control chars, but trimming could collapse to empty for other control codes, so verify here,,,,,,,,,,,,,
                pendingAttributeName = pendingAttributeName.trim();,,,,,,,,,,,,,,,
                    Attribute TransVarAttribute1;,,,,,,,,,,,,,,,
                    if (!(!(hasPendingAttributeValue))),,,,,,,,,,,,,,,
                        TransVarAttribute1 = new Attribute(pendingAttributeName,,,,,,,,,,,,,,,
                            pendingAttributeValue.length() > 0 ? pendingAttributeValue.toString() : pendingAttributeValueS);,,,,,,,,,,,,,,,
                    else if (!(!(hasEmptyAttributeValue))),,,,,,,,,,,,,,,
                        TransVarAttribute1 = new Attribute(pendingAttributeName, """");,,,,,,,,,,,,,,
                    else,,,,,,,,,,,,,,,
                        TransVarAttribute1 = new BooleanAttribute(pendingAttributeName);,,,,,,,,,,,,,,,
                    attributes.put(TransVarAttribute1);,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            pendingAttributeName = null;,,,,,,,,,,,,,,,
            hasEmptyAttributeValue = false;,,,,,,,,,,,,,,,
            hasPendingAttributeValue = false;,,,,,,,,,,,,,,,
            reset(pendingAttributeValue);,,,,,,,,,,,,,,,
            pendingAttributeValueS = null;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
"
Jsoup_6,/path/to/defects4j_buggy_trans/Jsoup_6_buggy/src/main/java/org/jsoup/nodes/Entities.java,    static String unescape(String TransVarStr) {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(!TransVarStr.contains(""&"")))),,,,,,,,,,,,,,,
            return TransVarStr;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        Matcher TransVarMatcher = unescapePattern.matcher(TransVarStr); // &(#(x|X)?([0-9a-fA-F]+)|[a-zA-Z]+);?,,,,,,,,,,,,,,,
        StringBuffer TransVarStrBuffer = new StringBuffer(TransVarStr.length()); // pity matcher can't use stringbuilder, avoid syncs,,,,,,,,,,,,,,
        // todo: replace m.appendReplacement with own impl, so StringBuilder and quoteReplacement not required,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        for (; !(!(TransVarMatcher.find()));) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            int TransVarIntcharval = -1;,,,,,,,,,,,,,,,
            String TransVarStrchar = TransVarMatcher.group(3);,,,,,,,,,,,,,,,
            if (!(!(TransVarStrchar != null))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                try {,,,,,,,,,,,,,,,
                    int TransVarRadix = TransVarMatcher.group(2) != null ? 16 : 10;,,,,,,,,,,,,,,,
                    TransVarIntcharval = Integer.valueOf(TransVarStrchar, TransVarRadix);,,,,,,,,,,,,,,
                } catch (NumberFormatException TransVarEx) {,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                String TransVarStr1 = TransVarMatcher.group(1);,,,,,,,,,,,,,,,
                if (!(!(full.containsKey(TransVarStr1)))),,,,,,,,,,,,,,,
                    TransVarIntcharval = full.get(TransVarStr1);,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(TransVarIntcharval != -1 || TransVarIntcharval > 0xFFFF))) {,,,,,,,,,,,,,,,
                String TransVarStr2 = Character.toString((char) TransVarIntcharval);,,,,,,,,,,,,,,,
                TransVarMatcher.appendReplacement(TransVarStrBuffer, TransVarStr2);,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                TransVarMatcher.appendReplacement(TransVarStrBuffer, TransVarMatcher.group(0));,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        TransVarMatcher.appendTail(TransVarStrBuffer);,,,,,,,,,,,,,,,
        return TransVarStrBuffer.toString();,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_61,/path/to/defects4j_buggy_trans/Jsoup_61_buggy/src/main/java/org/jsoup/nodes/Element.java,    public boolean hasClass(String TransVarClassNameObject) {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        final String TransVarClassName = attributes.get(""class"");,,,,,,,,,,,,,,,
        final int TransVarStrLen = TransVarClassName.length();,,,,,,,,,,,,,,,
        final int TransVarLength = TransVarClassNameObject.length();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(TransVarStrLen == 0 || TransVarStrLen < TransVarLength))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return false;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // if both lengths are equal, only need compare the className with the attribute,,,,,,,,,,,,,,
        if (!(!(TransVarStrLen == TransVarLength))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            return TransVarClassNameObject.equalsIgnoreCase(TransVarClassName);,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // otherwise, scan for whitespace and compare regions (with no string or arraylist allocations),,,,,,,,,,,,,,
        boolean TransVarIsClass = false;,,,,,,,,,,,,,,,
        int TransVarStartIndex = 0;,,,,,,,,,,,,,,,
        int TransVarIndex = 0;,,,,,,,,,,,,,,,
        while (!(!(TransVarIndex < TransVarStrLen))) {,,,,,,,,,,,,,,,
            if (!(!(Character.isWhitespace(TransVarClassName.charAt(TransVarIndex))))) {,,,,,,,,,,,,,,,
                if (!(!(TransVarIsClass))) {,,,,,,,,,,,,,,,
                    if (!(!(TransVarIndex - TransVarStartIndex == TransVarLength && TransVarClassName.regionMatches(true,,,,,,,,,,,,,,,
                            TransVarStartIndex, TransVarClassNameObject,0, TransVarLength)))) {,,,,,,,,,,,,
                        return true;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    TransVarIsClass = false;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                if (!(!(!TransVarIsClass))) {,,,,,,,,,,,,,,,
                    TransVarIsClass = true;,,,,,,,,,,,,,,,
                    TransVarStartIndex = TransVarIndex;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarIndex++;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // check the last entry,,,,,,,,,,,,,,,
        if (!(!(TransVarIsClass && TransVarStrLen - TransVarStartIndex == TransVarLength))) {,,,,,,,,,,,,,,,
            return TransVarClassName.regionMatches(true, TransVarStartIndex, TransVarClassNameObject,0, TransVarLength);,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        return false;,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_62,/path/to/defects4j_buggy_trans/Jsoup_62_buggy/src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java,        boolean anyOtherEndTag(Token TransVarToken", HtmlTreeBuilder TransVarTokenBuilder) {,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            String TransVarTag = TransVarToken.asEndTag().normalName();,,,,,,,,,,,,,,,
            ArrayList<Element> TransVarElementStack = TransVarTokenBuilder.getStack();,,,,,,,,,,,,,,,
            int TransVarPosition = TransVarElementStack.size() - 1;,,,,,,,,,,,,,,,
            while (!(!(TransVarPosition >= 0))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                    System.out.println(""log"");,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                Element TransVarElem = TransVarElementStack.get(TransVarPosition);,,,,,,,,,,,,,,,
                if (!(!(TransVarElem.nodeName().equals(TransVarTag)))) {,,,,,,,,,,,,,,,
                    if (!(!(false))) {,,,,,,,,,,,,,,,
                        System.out.println(""log"");,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    TransVarTokenBuilder.generateImpliedEndTags(TransVarTag);,,,,,,,,,,,,,,,
                    if (!(!(!TransVarTag.equals(TransVarTokenBuilder.currentElement().nodeName())))),,,,,,,,,,,,,,,
                        TransVarTokenBuilder.error(this);,,,,,,,,,,,,,,,
                    TransVarTokenBuilder.popStackToClose(TransVarTag);,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                } else {,,,,,,,,,,,,,,,
                    if (!(!(TransVarTokenBuilder.isSpecial(TransVarElem)))) {,,,,,,,,,,,,,,,
                        TransVarTokenBuilder.error(this);,,,,,,,,,,,,,,,
                        return false;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                TransVarPosition--;,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return true;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
"
Jsoup_64,/path/to/defects4j_buggy_trans/Jsoup_64_buggy/src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java,    private static void handleRawtext(Token.StartTag TransVarStartToken", HtmlTreeBuilder TransVarTreeBuilder) {,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        TransVarTreeBuilder.insert(TransVarStartToken);,,,,,,,,,,,,,,,
        TransVarTreeBuilder.tokeniser.transition(TokeniserState.Rawtext);,,,,,,,,,,,,,,,
        TransVarTreeBuilder.markInsertionMode();,,,,,,,,,,,,,,,
        TransVarTreeBuilder.transition(Text);,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_68,/path/to/defects4j_buggy_trans/Jsoup_68_buggy/src/main/java/org/jsoup/parser/HtmlTreeBuilder.java,    private boolean inSpecificScope(String[] TransVarNames", String[] TransVarTypeArray, String[] TransVarType) {,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        // https://html.spec.whatwg.org/multipage/parsing.html#has-an-element-in-the-specific-scope,,,,,,,,,,,,,,,
        int TransVarLast = stack.size() -1;,,,,,,,,,,,,,,,
        if (!(!(TransVarLast > MaxScopeSearchDepth))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarLast = MaxScopeSearchDepth;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        final int TransVarBottom = TransVarLast > MaxScopeSearchDepth ? TransVarLast - MaxScopeSearchDepth : 0;,,,,,,,,,,,,,,,
        // don't walk too far up the tree,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        int TransVarPosition = TransVarLast;,,,,,,,,,,,,,,,
        while (!(!(TransVarPosition >= TransVarBottom))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            final String TransVarEl = stack.get(TransVarPosition).nodeName();,,,,,,,,,,,,,,,
            if (!(!(inSorted(TransVarEl, TransVarNames)))),,,,,,,,,,,,,,
                return true;,,,,,,,,,,,,,,,
            if (!(!(inSorted(TransVarEl, TransVarTypeArray)))),,,,,,,,,,,,,,
                return false;,,,,,,,,,,,,,,,
            if (!(!(TransVarType != null && inSorted(TransVarEl, TransVarType)))),,,,,,,,,,,,,,
                return false;,,,,,,,,,,,,,,,
            TransVarPosition--;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        //Validate.fail(""Should not be reachable""); // would end up false because hitting 'html' at root (basetypes),,,,,,,,,,,,,,,
        return false;,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_70,/path/to/defects4j_buggy_trans/Jsoup_70_buggy/src/main/java/org/jsoup/nodes/Element.java,    static boolean preserveWhitespace(Node TransVarTreeNode) {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        // looks only at this element and five levels up, to prevent recursion & needless stack searches,,,,,,,,,,,,,,
        if (!(!(TransVarTreeNode != null && TransVarTreeNode instanceof Element))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            Element TransVarElement = (Element) TransVarTreeNode;,,,,,,,,,,,,,,,
