slug,ID,model,input_tokens,output_tokens,total_tokens
Closure_40,104,deepseek-v3.2,6330,580,6910
Closure_40,104,deepseek-v3.2,3940,418,4358
Closure_40,104,deepseek-v3.2,4177,489,4666
Closure_40,104,deepseek-v3.2,4762,617,5379
Closure_40,104,deepseek-v3.2,5532,655,6187
Closure_40,104,deepseek-v3.2,6937,580,7517
Closure_40,104,deepseek-v3.2,3940,580,4520
Closure_40,104,deepseek-v3.2,4501,569,5070
Closure_42,105,deepseek-v3.2,2520,82,2602
Closure_42,105,deepseek-v3.2,2827,141,2968
Closure_42,105,deepseek-v3.2,3035,213,3248
Closure_42,105,deepseek-v3.2,3345,254,3599
Closure_42,105,deepseek-v3.2,2817,104,2921
Closure_42,105,deepseek-v3.2,2944,103,3047
Closure_42,105,deepseek-v3.2,3070,104,3174
Closure_42,105,deepseek-v3.2,3197,103,3300
Closure_42,105,deepseek-v3.2,3323,98,3421
Closure_42,105,deepseek-v3.2,3444,104,3548
Closure_44,106,deepseek-v3.2,5000,159,5159
Closure_44,106,deepseek-v3.2,5052,194,5246
Closure_44,106,deepseek-v3.2,5089,237,5326
Closure_44,106,deepseek-v3.2,6026,279,6305
Closure_44,106,deepseek-v3.2,5789,362,6151
Closure_44,106,deepseek-v3.2,5374,255,5629
Closure_48,107,deepseek-v3.2,4076,1330,5406
Closure_48,107,deepseek-v3.2,5631,693,6324
Closure_48,107,deepseek-v3.2,5391,709,6100
Closure_48,107,deepseek-v3.2,6141,827,6968
Closure_48,107,deepseek-v3.2,7153,1036,8189
Closure_48,107,deepseek-v3.2,5621,1330,6951
Closure_48,107,deepseek-v3.2,5631,438,6069
Closure_48,107,deepseek-v3.2,6978,1580,8558
Closure_48,107,deepseek-v3.2,5881,655,6536
Closure_48,107,deepseek-v3.2,5565,764,6329
Closure_48,107,deepseek-v3.2,6463,831,7294
Closure_48,107,deepseek-v3.2,7423,700,8123
Closure_48,107,deepseek-v3.2,8585,1330,9915
Closure_48,107,deepseek-v3.2,5631,653,6284
Closure_48,107,deepseek-v3.2,5311,688,5999
Closure_48,107,deepseek-v3.2,6059,804,6863
Closure_48,107,deepseek-v3.2,9942,1330,11272
Closure_48,107,deepseek-v3.2,5631,1330,6961
Closure_48,107,deepseek-v3.2,6665,1419,8084
Closure_48,107,deepseek-v3.2,8198,1412,9610
Closure_48,107,deepseek-v3.2,9628,1557,11185
Closure_48,107,deepseek-v3.2,11299,1330,12629
Closure_48,107,deepseek-v3.2,5631,1348,6979
Closure_48,107,deepseek-v3.2,6701,1408,8109
Closure_48,107,deepseek-v3.2,8194,1418,9612
Closure_48,107,deepseek-v3.2,9646,1559,11205
Closure_48,107,deepseek-v3.2,12656,1330,13986
Closure_48,107,deepseek-v3.2,5631,1330,6961
Closure_48,107,deepseek-v3.2,6665,1343,8008
Closure_48,107,deepseek-v3.2,8046,1436,9482
Closure_48,107,deepseek-v3.2,9599,1340,10939
Closure_5,108,deepseek-v3.2,3203,725,3928
Closure_5,108,deepseek-v3.2,4153,669,4822
Closure_50,109,deepseek-v3.2,8518,960,9478
Closure_50,109,deepseek-v3.2,8455,1024,9479
Closure_50,109,deepseek-v3.2,9535,1035,10570
Closure_50,109,deepseek-v3.2,10634,1024,11658
Closure_50,109,deepseek-v3.2,11861,1031,12892
Closure_50,109,deepseek-v3.2,9693,960,10653
Closure_50,109,deepseek-v3.2,8455,1026,9481
Closure_50,109,deepseek-v3.2,9539,1037,10576
Closure_50,109,deepseek-v3.2,10640,1072,11712
Closure_50,109,deepseek-v3.2,12404,1086,13490
Closure_50,109,deepseek-v3.2,10680,960,11640
Closure_50,109,deepseek-v3.2,8455,981,9436
Closure_50,109,deepseek-v3.2,9760,992,10752
Closure_50,109,deepseek-v3.2,10922,1005,11927
Closure_50,109,deepseek-v3.2,10788,1026,11814
Closure_50,109,deepseek-v3.2,11667,960,12627
Closure_50,109,deepseek-v3.2,8455,1026,9481
Closure_50,109,deepseek-v3.2,9539,1037,10576
Closure_50,109,deepseek-v3.2,10640,1047,11687
Closure_50,109,deepseek-v3.2,11612,1048,12660
Closure_50,109,deepseek-v3.2,12654,960,13614
Closure_50,109,deepseek-v3.2,8455,997,9452
Closure_50,109,deepseek-v3.2,13641,960,14601
Closure_50,109,deepseek-v3.2,8455,1029,9484
Closure_50,109,deepseek-v3.2,9595,474,10069
Closure_50,109,deepseek-v3.2,14628,971,15599
Closure_50,109,deepseek-v3.2,9203,712,9915
Closure_50,109,deepseek-v3.2,8182,743,8925
Closure_50,109,deepseek-v3.2,9627,844,10471
Closure_50,109,deepseek-v3.2,10559,899,11458
Closure_51,110,deepseek-v3.2,3392,257,3649
Closure_51,110,deepseek-v3.2,3705,300,4005
Closure_52,111,deepseek-v3.2,4004,181,4185
Closure_53,112,deepseek-v3.2,3155,668,3823
Closure_53,112,deepseek-v3.2,4048,759,4807
Closure_53,112,deepseek-v3.2,4863,688,5551
Closure_53,112,deepseek-v3.2,5505,760,6265
Closure_53,112,deepseek-v3.2,6362,803,7165
Closure_53,112,deepseek-v3.2,4038,705,4743
Closure_53,112,deepseek-v3.2,4103,684,4787
Closure_53,112,deepseek-v3.2,4771,789,5560
Closure_53,112,deepseek-v3.2,5685,683,6368
Closure_53,112,deepseek-v3.2,6292,872,7164
Closure_53,112,deepseek-v3.2,4770,759,5529
Closure_53,112,deepseek-v3.2,4136,729,4865
Closure_53,112,deepseek-v3.2,5556,721,6277
Closure_53,112,deepseek-v3.2,4119,716,4835
Closure_53,112,deepseek-v3.2,4851,739,5590
Closure_55,113,deepseek-v3.2,4863,57,4920
Closure_55,113,deepseek-v3.2,4263,88,4351
Closure_55,113,deepseek-v3.2,4176,135,4311
Closure_55,113,deepseek-v3.2,4495,189,4684
Closure_55,113,deepseek-v3.2,4623,265,4888
Closure_55,113,deepseek-v3.2,5135,68,5203
Closure_55,113,deepseek-v3.2,5226,88,5314
Closure_55,113,deepseek-v3.2,4060,134,4194
Closure_55,113,deepseek-v3.2,4380,181,4561
Closure_55,113,deepseek-v3.2,4604,265,4869
Closure_55,113,deepseek-v3.2,5686,311,5997
Closure_55,113,deepseek-v3.2,5341,67,5408
Closure_55,113,deepseek-v3.2,5073,100,5173
Closure_55,113,deepseek-v3.2,4254,158,4412
Closure_55,113,deepseek-v3.2,5326,233,5559
Closure_55,113,deepseek-v3.2,5435,91,5526
Closure_55,113,deepseek-v3.2,4653,95,4748
Closure_55,113,deepseek-v3.2,4829,157,4986
Closure_55,113,deepseek-v3.2,5290,315,5605
Closure_55,113,deepseek-v3.2,5917,432,6349
Closure_55,113,deepseek-v3.2,5553,59,5612
Closure_55,113,deepseek-v3.2,4725,123,4848
Closure_55,113,deepseek-v3.2,4583,240,4823
Closure_55,113,deepseek-v3.2,5639,93,5732
Closure_55,113,deepseek-v3.2,4854,164,5018
Closure_55,113,deepseek-v3.2,4322,298,4620
Closure_55,113,deepseek-v3.2,5594,295,5889
Closure_55,113,deepseek-v3.2,5866,311,6177
Closure_56,114,deepseek-v3.2,5777,234,6011
Closure_57,115,deepseek-v3.2,5145,257,5402
Closure_57,115,deepseek-v3.2,5542,267,5809
Closure_58,116,deepseek-v3.2,5743,657,6400
Closure_58,116,deepseek-v3.2,6609,1267,7876
Closure_58,116,deepseek-v3.2,6757,448,7205
Closure_58,116,deepseek-v3.2,7903,1279,9182
Closure_58,116,deepseek-v3.2,6769,419,7188
Closure_58,116,deepseek-v3.2,9209,1364,10573
Closure_58,116,deepseek-v3.2,7782,951,8733
Closure_58,116,deepseek-v3.2,8225,1283,9508
Closure_58,116,deepseek-v3.2,9566,1422,10988
Closure_58,116,deepseek-v3.2,10820,1442,12262
Closure_58,116,deepseek-v3.2,10600,1338,11938
Closure_58,116,deepseek-v3.2,7756,1394,9150
Closure_58,116,deepseek-v3.2,8215,1379,9594
Closure_58,116,deepseek-v3.2,9604,1326,10930
Closure_58,116,deepseek-v3.2,11990,1339,13329
Closure_58,116,deepseek-v3.2,11965,1325,13290
Closure_58,116,deepseek-v3.2,7743,1455,9198
Closure_58,116,deepseek-v3.2,9302,1156,10458
Closure_58,116,deepseek-v3.2,9245,1148,10393
Closure_58,116,deepseek-v3.2,11126,1050,12176
Closure_58,116,deepseek-v3.2,13317,1282,14599
Closure_58,116,deepseek-v3.2,7700,1295,8995
Closure_58,116,deepseek-v3.2,9048,1282,10330
Closure_58,116,deepseek-v3.2,10342,993,11335
Closure_58,116,deepseek-v3.2,9809,1158,10967
Closure_59,117,deepseek-v3.2,3787,318,4105
Closure_59,117,deepseek-v3.2,4316,572,4888
Closure_59,117,deepseek-v3.2,4934,589,5523
Closure_59,117,deepseek-v3.2,5643,637,6280
Closure_59,117,deepseek-v3.2,4915,555,5470
Closure_59,117,deepseek-v3.2,4869,572,5441
Closure_59,117,deepseek-v3.2,5545,565,6110
Closure_59,117,deepseek-v3.2,6125,650,6775
Closure_59,117,deepseek-v3.2,5497,606,6103
Closure_59,117,deepseek-v3.2,5123,759,5882
Closure_59,117,deepseek-v3.2,6130,572,6702
Closure_59,117,deepseek-v3.2,4934,502,5436
Closure_59,117,deepseek-v3.2,5459,523,5982
Closure_59,117,deepseek-v3.2,6729,555,7284
Closure_59,117,deepseek-v3.2,4869,458,5327
Closure_59,117,deepseek-v3.2,5226,477,5703
Closure_59,117,deepseek-v3.2,5878,532,6410
Closure_59,117,deepseek-v3.2,6468,580,7048
Closure_59,117,deepseek-v3.2,7311,626,7937
Closure_59,117,deepseek-v3.2,5143,577,5720
Closure_59,117,deepseek-v3.2,5692,643,6335
Closure_59,117,deepseek-v3.2,6462,941,7403
Closure_61,118,deepseek-v3.2,9938,468,10406
Closure_61,118,deepseek-v3.2,8267,499,8766
Closure_61,118,deepseek-v3.2,9370,526,9896
Closure_61,118,deepseek-v3.2,11670,586,12256
Closure_62,119,deepseek-v3.2,6836,329,7165
Closure_65,120,deepseek-v3.2,5607,927,6534
Closure_65,120,deepseek-v3.2,7111,1097,8208
Closure_65,120,deepseek-v3.2,6778,686,7464
Closure_65,120,deepseek-v3.2,6717,952,7669
Closure_65,120,deepseek-v3.2,6749,952,7701
Closure_65,120,deepseek-v3.2,6869,767,7636
Closure_65,120,deepseek-v3.2,5890,828,6718
Closure_65,120,deepseek-v3.2,6977,777,7754
Closure_65,120,deepseek-v3.2,7490,801,8291
Closure_65,120,deepseek-v3.2,7728,879,8607
Closure_65,120,deepseek-v3.2,5944,823,6767
Closure_65,120,deepseek-v3.2,6774,720,7494
Closure_65,120,deepseek-v3.2,6528,800,7328
Closure_65,120,deepseek-v3.2,7508,720,8228
Closure_65,120,deepseek-v3.2,8634,1062,9696
Closure_65,120,deepseek-v3.2,6987,714,7701
Closure_65,120,deepseek-v3.2,5894,854,6748
Closure_65,120,deepseek-v3.2,7145,913,8058
Closure_65,120,deepseek-v3.2,9469,741,10210
Closure_65,120,deepseek-v3.2,9723,964,10687
Closure_65,120,deepseek-v3.2,6971,820,7791
Closure_65,120,deepseek-v3.2,6774,805,7579
Closure_65,120,deepseek-v3.2,6911,847,7758
Closure_65,120,deepseek-v3.2,8000,805,8805
Closure_65,120,deepseek-v3.2,10714,990,11704
Closure_65,120,deepseek-v3.2,6997,757,7754
Closure_65,120,deepseek-v3.2,5972,877,6849
Closure_65,120,deepseek-v3.2,7212,852,8064
Closure_65,120,deepseek-v3.2,7889,802,8691
Closure_65,120,deepseek-v3.2,11731,923,12654
Closure_65,120,deepseek-v3.2,6755,720,7475
Closure_65,120,deepseek-v3.2,5919,665,6584
Closure_65,120,deepseek-v3.2,6558,710,7268
Closure_65,120,deepseek-v3.2,7334,893,8227
Closure_66,121,deepseek-v3.2,12384,3855,16239
Closure_66,121,deepseek-v3.2,16450,395,16845
Closure_66,121,deepseek-v3.2,11563,889,12452
Closure_66,121,deepseek-v3.2,9436,745,10181
Closure_66,121,deepseek-v3.2,9968,1857,11825
Closure_66,121,deepseek-v3.2,16873,885,17758
Closure_66,121,deepseek-v3.2,13678,1089,14767
Closure_66,121,deepseek-v3.2,9873,453,10326
Closure_66,121,deepseek-v3.2,9693,441,10134
Closure_66,121,deepseek-v3.2,10767,349,11116
Closure_66,121,deepseek-v3.2,17786,240,18026
Closure_66,121,deepseek-v3.2,12820,1175,13995
Closure_66,121,deepseek-v3.2,8239,1159,9398
Closure_66,121,deepseek-v3.2,11597,1332,12929
Closure_66,121,deepseek-v3.2,18053,3695,21748
Closure_66,121,deepseek-v3.2,21771,3703,25474
Closure_66,121,deepseek-v3.2,25497,3696,29193
Closure_67,122,deepseek-v3.2,2659,185,2844
Closure_67,122,deepseek-v3.2,3069,319,3388
Closure_67,122,deepseek-v3.2,3472,209,3681
Closure_67,122,deepseek-v3.2,3596,325,3921
Closure_67,122,deepseek-v3.2,4062,409,4471
Closure_67,122,deepseek-v3.2,3059,240,3299
Closure_67,122,deepseek-v3.2,3124,143,3267
Closure_67,122,deepseek-v3.2,3175,132,3307
Closure_67,122,deepseek-v3.2,3321,162,3483
Closure_67,122,deepseek-v3.2,3538,166,3704
Closure_67,122,deepseek-v3.2,3326,171,3497
Closure_67,122,deepseek-v3.2,3027,241,3268
Closure_67,122,deepseek-v3.2,3302,243,3545
Closure_67,122,deepseek-v3.2,3600,236,3836
Closure_67,122,deepseek-v3.2,3524,150,3674
Closure_67,122,deepseek-v3.2,3006,157,3163
Closure_67,122,deepseek-v3.2,3113,149,3262
Closure_67,122,deepseek-v3.2,3701,211,3912
Closure_67,122,deepseek-v3.2,3067,612,3679
Closure_67,122,deepseek-v3.2,3939,214,4153
Closure_67,122,deepseek-v3.2,3098,230,3328
Closure_67,122,deepseek-v3.2,3350,302,3652
Closure_67,122,deepseek-v3.2,3753,258,4011
Closure_67,122,deepseek-v3.2,3992,306,4298
Closure_67,122,deepseek-v3.2,4180,138,4318
Closure_67,122,deepseek-v3.2,2994,209,3203
Closure_67,122,deepseek-v3.2,3205,194,3399
Closure_69,123,deepseek-v3.2,7841,366,8207
Closure_69,123,deepseek-v3.2,7762,450,8212
Closure_69,123,deepseek-v3.2,9189,477,9666
Closure_69,123,deepseek-v3.2,9981,541,10522
Closure_69,123,deepseek-v3.2,11921,519,12440
Closure_69,123,deepseek-v3.2,8422,288,8710
Closure_69,123,deepseek-v3.2,7709,323,8032
Closure_69,123,deepseek-v3.2,8762,763,9525
Closure_69,123,deepseek-v3.2,9719,375,10094
Closure_69,123,deepseek-v3.2,8225,389,8614
Closure_69,123,deepseek-v3.2,8737,550,9287
Closure_69,123,deepseek-v3.2,7912,641,8553
Closure_69,123,deepseek-v3.2,9314,370,9684
Closure_69,123,deepseek-v3.2,7766,471,8237
Closure_69,123,deepseek-v3.2,9711,234,9945
Closure_69,123,deepseek-v3.2,5799,416,6215
Closure_69,123,deepseek-v3.2,10029,445,10474
Closure_69,123,deepseek-v3.2,9972,373,10345
Closure_69,123,deepseek-v3.2,7733,422,8155
Closure_69,123,deepseek-v3.2,10372,530,10902
Closure_69,123,deepseek-v3.2,7892,634,8526
Closure_7,124,deepseek-v3.2,2697,123,2820
Closure_7,124,deepseek-v3.2,3045,123,3168
Closure_7,124,deepseek-v3.2,3164,169,3333
Closure_7,124,deepseek-v3.2,3403,231,3634
Closure_7,124,deepseek-v3.2,3722,289,4011
Closure_7,124,deepseek-v3.2,3035,126,3161
Closure_7,124,deepseek-v3.2,3048,153,3201
Closure_7,124,deepseek-v3.2,3227,155,3382
Closure_7,124,deepseek-v3.2,3409,153,3562
Closure_7,124,deepseek-v3.2,3585,155,3740
Closure_7,124,deepseek-v3.2,3188,159,3347
Closure_7,124,deepseek-v3.2,3081,136,3217
Closure_7,124,deepseek-v3.2,3226,147,3373
Closure_7,124,deepseek-v3.2,3409,201,3610
Closure_7,124,deepseek-v3.2,3689,259,3948
Closure_7,124,deepseek-v3.2,3374,123,3497
Closure_7,124,deepseek-v3.2,3031,134,3165
Closure_7,124,deepseek-v3.2,3172,167,3339
Closure_7,124,deepseek-v3.2,3411,183,3594
Closure_70,125,deepseek-v3.2,3134,303,3437
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,448,4457
Closure_70,125,deepseek-v3.2,3652,303,3955
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,437,4446
Closure_70,125,deepseek-v3.2,3982,303,4285
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,365,4374
Closure_70,125,deepseek-v3.2,4460,374,4834
Closure_70,125,deepseek-v3.2,4868,286,5154
Closure_70,125,deepseek-v3.2,4312,303,4615
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,442,4451
Closure_70,125,deepseek-v3.2,4642,303,4945
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,350,4359
Closure_70,125,deepseek-v3.2,4430,402,4832
Closure_70,125,deepseek-v3.2,4972,303,5275
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,410,4419
Closure_70,125,deepseek-v3.2,4550,392,4942
Closure_70,125,deepseek-v3.2,4949,392,5341
Closure_70,125,deepseek-v3.2,5302,303,5605
Closure_70,125,deepseek-v3.2,3662,304,3966
Closure_70,125,deepseek-v3.2,4009,448,4457
Closure_70,125,deepseek-v3.2,4626,304,4930
Closure_70,125,deepseek-v3.2,4811,422,5233
Closure_71,126,deepseek-v3.2,7858,913,8771
Closure_71,126,deepseek-v3.2,7242,779,8021
Closure_71,126,deepseek-v3.2,8312,778,9090
Closure_71,126,deepseek-v3.2,9115,854,9969
Closure_71,126,deepseek-v3.2,10120,759,10879
Closure_71,126,deepseek-v3.2,8986,914,9900
Closure_71,126,deepseek-v3.2,7243,736,7979
Closure_71,126,deepseek-v3.2,7826,765,8591
Closure_71,126,deepseek-v3.2,8887,757,9644
Closure_71,126,deepseek-v3.2,9927,989,10916
Closure_71,126,deepseek-v3.2,7515,762,8277
Closure_71,126,deepseek-v3.2,8510,616,9126
Closure_71,126,deepseek-v3.2,9571,784,10355
Closure_71,126,deepseek-v3.2,10943,912,11855
Closure_71,126,deepseek-v3.2,7241,557,7798
Closure_71,126,deepseek-v3.2,7507,569,8076
Closure_71,126,deepseek-v3.2,8323,570,8893
Closure_71,126,deepseek-v3.2,8919,598,9517
Closure_71,126,deepseek-v3.2,11882,917,12799
Closure_71,126,deepseek-v3.2,12822,948,13770
Closure_71,126,deepseek-v3.2,8045,939,8984
Closure_71,126,deepseek-v3.2,9303,1089,10392
Closure_71,126,deepseek-v3.2,10339,601,10940
Closure_71,126,deepseek-v3.2,13797,725,14522
Closure_71,126,deepseek-v3.2,7336,769,8105
Closure_71,126,deepseek-v3.2,8500,866,9366
Closure_73,127,deepseek-v3.2,5496,1044,6540
Closure_73,127,deepseek-v3.2,6765,744,7509
Closure_73,127,deepseek-v3.2,5992,732,6724
Closure_73,127,deepseek-v3.2,8108,1089,9197
Closure_73,127,deepseek-v3.2,8747,1058,9805
Closure_73,127,deepseek-v3.2,6755,1043,7798
Closure_73,127,deepseek-v3.2,6764,793,7557
Closure_73,127,deepseek-v3.2,7505,751,8256
Closure_73,127,deepseek-v3.2,7358,1073,8431
Closure_73,127,deepseek-v3.2,8872,1054,9926
Closure_73,127,deepseek-v3.2,7825,1043,8868
Closure_73,127,deepseek-v3.2,7305,799,8104
Closure_77,128,deepseek-v3.2,5857,857,6714
Closure_77,128,deepseek-v3.2,6420,869,7289
Closure_81,129,deepseek-v3.2,3086,609,3695
Closure_81,129,deepseek-v3.2,3920,698,4618
Closure_81,129,deepseek-v3.2,3910,610,4520
Closure_81,129,deepseek-v3.2,3921,475,4396
Closure_81,129,deepseek-v3.2,4235,458,4693
Closure_81,129,deepseek-v3.2,4547,440,4987
Closure_81,129,deepseek-v3.2,3751,80,3831
Closure_81,129,deepseek-v3.2,5014,609,5623
Closure_81,129,deepseek-v3.2,3920,453,4373
Closure_81,129,deepseek-v3.2,5650,617,6267
Closure_81,129,deepseek-v3.2,3928,508,4436
Closure_81,129,deepseek-v3.2,6294,507,6801
Closure_81,129,deepseek-v3.2,3818,493,4311
Closure_81,129,deepseek-v3.2,6828,457,7285
Closure_81,129,deepseek-v3.2,3768,406,4174
Closure_82,130,deepseek-v3.2,7624,35,7659
Closure_82,130,deepseek-v3.2,7636,69,7705
Closure_82,130,deepseek-v3.2,7573,109,7682
Closure_82,130,deepseek-v3.2,7874,40,7914
Closure_82,130,deepseek-v3.2,7100,36,7136
Closure_82,130,deepseek-v3.2,7913,44,7957
Closure_82,130,deepseek-v3.2,8531,58,8589
Closure_82,130,deepseek-v3.2,7941,56,7997
Closure_82,130,deepseek-v3.2,6964,162,7126
Closure_82,130,deepseek-v3.2,8024,40,8064
Closure_82,130,deepseek-v3.2,7576,52,7628
Closure_82,130,deepseek-v3.2,7653,29,7682
Closure_82,130,deepseek-v3.2,8091,40,8131
Closure_82,130,deepseek-v3.2,7466,278,7744
Closure_82,130,deepseek-v3.2,8158,270,8428
Closure_82,130,deepseek-v3.2,7848,483,8331
Closure_82,130,deepseek-v3.2,8454,79,8533
Closure_82,130,deepseek-v3.2,6104,87,6191
Closure_82,130,deepseek-v3.2,8565,83,8648
Closure_82,130,deepseek-v3.2,6465,105,6570
Closure_83,131,deepseek-v3.2,2613,137,2750
Closure_83,131,deepseek-v3.2,2975,187,3162
Closure_83,131,deepseek-v3.2,3186,209,3395
Closure_83,131,deepseek-v3.2,3442,194,3636
Closure_83,131,deepseek-v3.2,3646,192,3838
Closure_83,131,deepseek-v3.2,2965,144,3109
Closure_83,131,deepseek-v3.2,2982,167,3149
Closure_83,131,deepseek-v3.2,3153,251,3404
Closure_83,131,deepseek-v3.2,3512,167,3679
Closure_83,131,deepseek-v3.2,3136,146,3282
Closure_83,131,deepseek-v3.2,3305,148,3453
Closure_83,131,deepseek-v3.2,3476,148,3624
Closure_83,131,deepseek-v3.2,2986,193,3179
Closure_83,131,deepseek-v3.2,3209,192,3401
Closure_83,131,deepseek-v3.2,3425,201,3626
Closure_83,131,deepseek-v3.2,3660,223,3883
Closure_83,131,deepseek-v3.2,3651,145,3796
Closure_83,131,deepseek-v3.2,2983,228,3211
Closure_83,131,deepseek-v3.2,3276,336,3612
Closure_83,131,deepseek-v3.2,3823,171,3994
Closure_83,131,deepseek-v3.2,3009,162,3171
Closure_83,131,deepseek-v3.2,3170,201,3371
Closure_83,131,deepseek-v3.2,3435,264,3699
Closure_87,132,deepseek-v3.2,3766,201,3967
Closure_87,132,deepseek-v3.2,3863,262,4125
Closure_87,132,deepseek-v3.2,4182,262,4444
Closure_87,132,deepseek-v3.2,4242,202,4444
Closure_87,132,deepseek-v3.2,5214,250,5464
Closure_87,132,deepseek-v3.2,5519,375,5894
Closure_87,132,deepseek-v3.2,6348,345,6693
Closure_87,132,deepseek-v3.2,4471,215,4686
Closure_87,132,deepseek-v3.2,5105,240,5345
Closure_87,132,deepseek-v3.2,4713,235,4948
Closure_87,132,deepseek-v3.2,5109,468,5577
Closure_87,132,deepseek-v3.2,4975,367,5342
Closure_87,132,deepseek-v3.2,5284,248,5532
Closure_88,133,deepseek-v3.2,12481,264,12745
Closure_88,133,deepseek-v3.2,12389,338,12727
Closure_88,133,deepseek-v3.2,12960,310,13270
Closure_88,133,deepseek-v3.2,14731,747,15478
Closure_91,134,deepseek-v3.2,4884,574,5458
Closure_91,134,deepseek-v3.2,6385,374,6759
Closure_91,134,deepseek-v3.2,5990,539,6529
Closure_91,134,deepseek-v3.2,6544,599,7143
Closure_91,134,deepseek-v3.2,7148,687,7835
Closure_91,134,deepseek-v3.2,5673,574,6247
Closure_91,134,deepseek-v3.2,6385,587,6972
Closure_91,134,deepseek-v3.2,6163,362,6525
Closure_91,134,deepseek-v3.2,6274,569,6843
Closure_91,134,deepseek-v3.2,6319,335,6654
Closure_91,134,deepseek-v3.2,6870,597,7467
Closure_91,134,deepseek-v3.2,6408,422,6830
Closure_91,134,deepseek-v3.2,6231,347,6578
Closure_91,134,deepseek-v3.2,6954,460,7414
Closure_91,134,deepseek-v3.2,6896,509,7405
Closure_91,134,deepseek-v3.2,7494,559,8053
Closure_91,134,deepseek-v3.2,5955,319,6274
Closure_91,134,deepseek-v3.2,6314,329,6643
Closure_91,134,deepseek-v3.2,5607,388,5995
Closure_91,134,deepseek-v3.2,7292,395,7687
Closure_91,134,deepseek-v3.2,8080,551,8631
Closure_91,134,deepseek-v3.2,5861,417,6278
Closure_91,134,deepseek-v3.2,6504,500,7004
Closure_91,134,deepseek-v3.2,7059,413,7472
Closure_91,134,deepseek-v3.2,8658,563,9221
Closure_91,134,deepseek-v3.2,6254,398,6652
Closure_91,134,deepseek-v3.2,5842,566,6408
Closure_91,134,deepseek-v3.2,6177,659,6836
Closure_91,134,deepseek-v3.2,7680,596,8276
Closure_92,135,deepseek-v3.2,3065,578,3643
Closure_92,135,deepseek-v3.2,3868,751,4619
Closure_92,135,deepseek-v3.2,4761,715,5476
Closure_92,135,deepseek-v3.2,5465,828,6293
Closure_92,135,deepseek-v3.2,6431,782,7213
Closure_94,136,deepseek-v3.2,8939,329,9268
Closure_94,136,deepseek-v3.2,6490,413,6903
Closure_94,136,deepseek-v3.2,8439,457,8896
Closure_94,136,deepseek-v3.2,8965,573,9538
Closure_94,136,deepseek-v3.2,9843,643,10486
Closure_94,136,deepseek-v3.2,9483,478,9961
Closure_94,136,deepseek-v3.2,9276,429,9705
Closure_94,136,deepseek-v3.2,9968,835,10803
Closure_94,136,deepseek-v3.2,9988,335,10323
Closure_94,136,deepseek-v3.2,6450,415,6865
Closure_94,136,deepseek-v3.2,9619,474,10093
Closure_94,136,deepseek-v3.2,9453,531,9984
Closure_94,136,deepseek-v3.2,10350,335,10685
Closure_94,136,deepseek-v3.2,6350,435,6785
Closure_94,136,deepseek-v3.2,8478,627,9105
Closure_94,136,deepseek-v3.2,10712,318,11030
Closure_94,136,deepseek-v3.2,6310,485,6795
Closure_95,137,deepseek-v3.2,3375,803,4178
Closure_95,137,deepseek-v3.2,4403,1111,5514
Closure_95,137,deepseek-v3.2,5794,1146,6940
Closure_95,137,deepseek-v3.2,7000,1322,8322
Closure_95,137,deepseek-v3.2,8463,1428,9891
Closure_95,137,deepseek-v3.2,4393,803,5196
Closure_95,137,deepseek-v3.2,4403,1111,5514
Closure_95,137,deepseek-v3.2,5223,792,6015
Closure_95,137,deepseek-v3.2,4392,830,5222
Closure_95,137,deepseek-v3.2,5221,1039,6260
Closure_95,137,deepseek-v3.2,6434,1057,7491
Closure_95,137,deepseek-v3.2,7534,1294,8828
Closure_95,137,deepseek-v3.2,6042,906,6948
Closure_95,137,deepseek-v3.2,4506,819,5325
Closure_95,137,deepseek-v3.2,5313,897,6210
Closure_95,137,deepseek-v3.2,6313,958,7271
Closure_95,137,deepseek-v3.2,7357,1227,8584
Closure_95,137,deepseek-v3.2,6975,821,7796
Closure_95,137,deepseek-v3.2,4421,970,5391
Closure_95,137,deepseek-v3.2,5530,1168,6698
Closure_95,137,deepseek-v3.2,7823,803,8626
Closure_95,137,deepseek-v3.2,4403,423,4826
Closure_95,137,deepseek-v3.2,8653,896,9549
Closure_95,137,deepseek-v3.2,4496,1059,5555
Closure_96,138,deepseek-v3.2,5089,242,5331
Closure_96,138,deepseek-v3.2,4739,425,5164
Closure_96,138,deepseek-v3.2,5546,515,6061
Closure_96,138,deepseek-v3.2,5578,546,6124
Closure_96,138,deepseek-v3.2,6567,530,7097
Closure_96,138,deepseek-v3.2,7063,555,7618
Closure_96,138,deepseek-v3.2,7762,542,8304
Closure_96,138,deepseek-v3.2,6088,604,6692
Closure_96,138,deepseek-v3.2,5648,395,6043
Closure_96,138,deepseek-v3.2,5995,453,6448
